42Z19	Column '<columnName>' is being referenced by at least one foreign key constraint '<constraintName>'. To alter the length of this column, you should drop referencing constraints, perform the ALTER TABLE and then recreate the constraints.
42Z20	Column '<columnName>' cannot be made nullable. It is part of a primary key or unique constraint, which cannot have any nullable columns.
42Z20	Column '<columnName>' cannot be made nullable. It is part of a primary key, which cannot have any nullable columns.
42Z21	Invalid increment specified for identity for column '<columnName>'. Increment cannot be zero.
42Z22	Invalid type specified for identity column '<columnName>'. The only valid types for identity columns are BIGINT, INT and SMALLINT.
42Z23	Attempt to modify an identity column '<columnName>'.
42Z24	Overflow occurred in identity value for column '<tableName>' in table '<columnName>'.
42Z25	INTERNAL ERROR identity counter. Update was called without arguments with current value \= NULL.
42Z26	A column, '<columnName>', with an identity default cannot be made nullable.
42Z27	A nullable column, '<columnName>', cannot be modified to have identity default.
42Z50	INTERNAL ERROR: Unable to generate code for <value>.
42Z53	INTERNAL ERROR: Type of activation to generate for node choice <value> is unknown.
42Z60	<value> not allowed unless database property <propertyName> has value '<value>'.
42Z70	Binding directly to an XML value is not allowed; try using XMLPARSE.
42Z71	XML values are not allowed in top-level result sets; try using XMLSERIALIZE.
42Z72	Missing SQL/XML keyword(s) '<keywords>' at line <lineNumber>, column <columnNumber>.
42Z73	Invalid target type for XMLSERIALIZE: '<typeName>'.
42Z74	XML feature not supported: '<featureName>'.
42Z75	XML query expression must be a string literal.
42Z76	Multiple XML context items are not allowed.
42Z77	Context item must have type 'XML'; '<value>' is not allowed.
42Z79	Unable to determine the parameter type for XMLPARSE; try using a CAST.
42Z90	Class '<className>' does not return an updatable ResultSet.
42Z91	subquery
42Z92	repeatable read
42Z93	Constraints '<constraintName>' and '<constraintName>' have the same set of columns, which is not allowed.
42Z97	Renaming column '<columnName>' will cause check constraint '<constraintName>' to break.
42Z99	String or Hex literal cannot exceed 64K.
42Z9A	read uncommitted
42Z9B	The external virtual table interface does not support BLOB or CLOB columns. '<value>' column '<value>'.
42Z9D	Procedures that modify SQL data are not allowed in BEFORE triggers.
42Z9D	'<statement>' statements are not allowed in '<triggerName>' triggers.
42Z9E	Constraint '<constraintName>' is not a <value> constraint.
42Z9F	Too many indexes (<index>) on the table <tableName>. The limit is <number>.
42ZA0	Statement too complex. Try rewriting the query to remove complexity. Eliminating many duplicate expressions or breaking up the query and storing interim results in a temporary table can often help resolve this error.
42ZA1	Invalid SQL in Batch: '<batch>'.
42ZA2	Operand of LIKE predicate with type <type> and collation <value> is not compatable with LIKE pattern operand with type <type> and collation <value>.
42ZA3	The table will have collation type <type> which is different than the collation of the schema <type> hence this operation is not supported .
42ZB1	Parameter style DERBY_JDBC_RESULT_SET is only allowed for table functions.
42ZB2	Table functions can only have parameter style DERBY_JDBC_RESULT_SET.
42ZB3	XML is not allowed as the datatype of a column returned by a table function.
42ZB4	'<schemaName>'.<functionName>' does not identify a table function.
42ZB5	Class '<className>' implements VTICosting but does not provide a public, no-arg constructor.
42ZB6	A scalar value is expected, not a row set returned by a table function.
42ZC0	Window '<windowName>' is not defined.
42ZC1	Only one window is supported.
42ZC2	Window function is illegal in this context: '<clauseName>' clause
57017	There is no available conversion for the source code page, <codePage>, to the target code page, <codePage>. The connection has been terminated.
58009	Network protocol exception: only one of the VCM, VCS length can be greater than 0. The connection has been terminated.
58009	The connection was terminated because the encoding is not supported.
58009	Network protocol exception: actual code point, <value>, does not match expected code point, <value>. The connection has been terminated.
58009	Network protocol exception: DDM collection contains less than 4 bytes of data. The connection has been terminated.
58009	Network protocol exception: collection stack not empty at end of same id chain parse. The connection has been terminated.
58009	Network protocol exception: DSS length not 0 at end of same id chain parse. The connection has been terminated.
58009	Network protocol exception: DSS chained with same id at end of same id chain parse. The connection has been terminated.
58009	Network protocol exception: end of stream prematurely reached while reading InputStream, parameter #<value>. The connection has been terminated.
58009	Network protocol exception: invalid FDOCA LID. The connection has been terminated.
58009	Network protocol exception: SECTKN was not returned. The connection has been terminated.
58009	Network protocol exception: only one of NVCM, NVCS can be non-null. The connection has been terminated.
58009	Network protocol exception: SCLDTA length, <length>, is invalid for RDBNAM. The connection has been terminated.
58009	Network protocol exception: SCLDTA length, <length>, is invalid for RDBCOLID. The connection has been terminated.
58009	Network protocol exception: SCLDTA length, <length>, is invalid for PKGID. The connection has been terminated.
58009	Network protocol exception: PKGNAMCSN length, <length>, is invalid at SQLAM <value>. The connection has been terminated.
58010	A network protocol error was encountered. A connection could not be established because the manager <value> at level <value> is not supported by the server.
58014	The DDM command 0x<value> is not supported. The connection has been terminated.
58015	The DDM object 0x<value> is not supported. The connection has been terminated.
58016	The DDM parameter 0x<value> is not supported. The connection has been terminated.
58017	The DDM parameter value 0x<value> is not supported. An input host variable may not be within the range the server supports. The connection has been terminated.
X0A00	The select list mentions column '<columnName>' twice. This is not allowed in queries with GROUP BY or HAVING clauses. Try aliasing one of the conflicting columns to a unique name.
X0X02	Table '<tableName>' cannot be locked in '<mode>' mode.
X0X03	Invalid transaction state - held cursor requires same isolation level
X0X05	Table/View '<tableName>' does not exist.
X0X07	Cannot remove jar file '<fileName>' because it is on your derby.database.classpath '<fileName>'.
X0X0D	Invalid column array length '<columnArrayLength>'. To return generated keys, column array must be of length 1 and contain only the identity column.
X0X0E	Table '<tableName>' does not have an auto-generated column at column position '<columnPosition>'.
X0X0F	Table '<tableName>' does not have an auto-generated column named '<columnName>'.
X0X10	The USING clause returned more than one row; only single-row ResultSets are permissible.
X0X11	The USING clause did not return any results so no parameters can be set.
X0X13	Jar file '<fileName>' does not exist in schema '<schemaNamet>'.
X0X57	An attempt was made to put a Java value of type '<type>' into a SQL value, but there is no corresponding SQL type. The Java value is probably the result of a method call or field access.
X0X60	A cursor with name '<cursorName>' already exists.
X0X61	The values for column '<location>' in index '<columnName>' and table '<indexName>.<schemaNamet>' do not match for row location <tableName>. The value in the index is '<value>', while the value in the base table is '<value>'. The full index key, including the row location, is '<indexKey>'. The suggested corrective action is to recreate the index.
X0X62	Inconsistency found between table '<tableName>' and index '<indexName>'. Error when trying to retrieve row location '<rowLocation>' from the table. The full index key, including the row location, is '<indexKey>'. The suggested corrective action is to recreate the index.
X0X63	Got IOException '<value>'.
X0X67	Columns of type '<type>' may not be used in CREATE INDEX, ORDER BY, GROUP BY, UNION, INTERSECT, EXCEPT or DISTINCT statements because comparisons are not supported for that type.
X0X81	<value> '<value>' does not exist.
X0X85	Index '<indexName>' was not created because '<indexType>' is not a valid index type.
X0X86	0 is an invalid parameter value for ResultSet.absolute(int row).
X0X87	ResultSet.relative(int row) cannot be called when the cursor is not positioned on a row.
X0X95	Operation '<operationName>' cannot be performed on object '<objectName>' because there is an open ResultSet dependent on that object.
X0X99	Index '<indexName>' does not exist.
X0Y16	'<value>' is not a view. If it is a table, then use DROP TABLE instead.
X0Y23	Operation '<operationName>' cannot be performed on object '<objectName>' because VIEW '<viewName>' is dependent on that object.
X0Y24	Operation '<operationName>' cannot be performed on object '<objectName>' because STATEMENT '<statement>' is dependent on that object.
X0Y25	Operation '<operationName>' cannot be performed on object '<objectName>' because <value> '<value>' is dependent on that object.
X0Y26	Index '<indexName>' is required to be in the same schema as table '<tableName>'.
X0Y28	Index '<indexName>' cannot be created on system table '<tableName>'. Users cannot create indexes on system tables.
X0Y29	Operation '<operationName>' cannot be performed on object '<objectName>' because TABLE '<tableName>' is dependent on that object.
X0Y30	Operation '<operationName>' cannot be performed on object '<objectName>' because ROUTINE '<routineName>' is dependent on that object.
X0Y32	<value> '<value>' already exists in <value> '<value>'.
X0Y38	Cannot create index '<indexName>' because table '<tableName>' does not exist.
X0Y41	Constraint '<constraintName>' is invalid because the referenced table <tableName> has no primary key. Either add a primary key to <tableName> or explicitly specify the columns of a unique constraint that this foreign key references.
X0Y42	Constraint '<constraintName>' is invalid: the types of the foreign key columns do not match the types of the referenced columns.
X0Y43	Constraint '<constraintName>' is invalid: the number of columns in <constraintName> (<value>) does not match the number of columns in the referenced key (<value>).
X0Y44	Constraint '<constraintName>' is invalid: there is no unique or primary key constraint on table '<tableName>' that matches the number and types of the columns in the foreign key.
X0Y45	Foreign key constraint '<constraintName>' cannot be added to or enabled on table <tableName> because one or more foreign keys do not have matching referenced keys.
X0Y46	Constraint '<constraintName>' is invalid: referenced table <tableName> does not exist.
X0Y54	Schema '<schemaNamet>' cannot be dropped because it is not empty.
X0Y55	The number of rows in the base table does not match the number of rows in at least 1 of the indexes on the table. Index '<indexName>' on table '<schemaNamet>.<tableName>' has <number> rows, but the base table has <number> rows. The suggested corrective action is to recreate the index.
X0Y56	'<value>' is not allowed on the System table '<tableName>'.
X0Y57	A non-nullable column cannot be added to table '<tableName>' because the table contains at least one row. Non-nullable columns can only be added to empty tables.
X0Y58	Attempt to add a primary key constraint to table '<tableName>' failed because the table already has a constraint of that type. A table can only have a single primary key constraint.
X0Y59	Attempt to add or enable constraint(s) on table '<rowName>' failed because the table contains <constraintName> row(s) that violate the following check constraint(s): <tableName>.
X0Y63	The command on table '<tableName>' failed because null data was found in the primary key or unique constraint/index column(s). All columns in a primary or unique index key must not be null.
X0Y63	The command on table '<tableName>' failed because null data was found in the primary key/index column(s). All columns in a primary key must not be null.
X0Y66	Cannot issue commit in a nested connection when there is a pending operation in the parent connection.
X0Y67	Cannot issue rollback in a nested connection when there is a pending operation in the parent connection.
X0Y68	<value> '<value>' already exists.
X0Y69	<triggerName> is not supported in trigger <value>.
X0Y70	INSERT, UPDATE and DELETE are not permitted on table <triggerName> because trigger <tableName> is active.
X0Y71	Transaction manipulation such as SET ISOLATION is not permitted because trigger <triggerName> is active.
X0Y72	Bulk insert replace is not permitted on '<value>' because it has an enabled trigger (<value>).
X0Y77	Cannot issue set transaction isolation statement on a global transaction that is in progress because it would have implicitly committed the global transaction.
X0Y78	Statement.executeQuery() cannot be called with a statement that returns a row count.
X0Y78	<value>.executeQuery() cannot be called because multiple result sets were returned. Use <value>.execute() to obtain multiple results.
X0Y78	<value>.executeQuery() was called but no result set was returned. Use <value>.executeUpdate() for non-queries.
X0Y79	Statement.executeUpdate() cannot be called with a statement that returns a ResultSet.
X0Y80	ALTER table '<tableName>' failed. Null data found in column '<columnName>'.
X0Y83	WARNING: While deleting a row from a table the index row for base table row <rowName> was not found in index with conglomerate id <id>. This problem has automatically been corrected as part of the delete operation.
X0Y84	Too much contention on sequence <sequenceName>.
X0Y86	Derby could not obtain the locks needed to release the unused, preallocated values for the sequence '<sequenceName>'. As a result, unexpected gaps may appear in this sequence.
XBCA0	Cannot create new object with key <cache> in <key> cache. The object already exists in the cache.
XBCM1	Java linkage error thrown during load of generated class <className>.
XBCM2	Cannot create an instance of generated class <className>.
XBCM3	Method <className>() does not exist in generated class <methodName>.
XBCM4	Java class file format limit(s) exceeded: <className> in generated class <value>.
XBCX0	Exception from Cryptography provider. See next exception for details.
XBCX1	Initializing cipher with illegal mode, must be either ENCRYPT or DECRYPT.
XBCX2	Initializing cipher with a boot password that is too short. The password must be at least <number> characters long.
XBCX5	Cannot change boot password to null.
XBCX6	Cannot change boot password to a non-string serializable type.
XBCX7	Wrong format for changing boot password. Format must be : old_boot_password, new_boot_password.
XBCX8	Cannot change boot password for a non-encrypted database.
XBCX9	Cannot change boot password for a read-only database.
XBCXA	Wrong boot password.
XBCXB	Bad encryption padding '<value>' or padding not specified. 'NoPadding' must be used.
XBCXC	Encryption algorithm '<algorithmName>' does not exist. Please check that the chosen provider '<providerName>' supports this algorithm.
XBCXD	The encryption algorithm cannot be changed after the database is created.
XBCXE	The encryption provider cannot be changed after the database is created.
XBCXF	The class '<className>' representing the encryption provider cannot be found.
XBCXG	The encryption provider '<providerName>' does not exist.
XBCXH	The encryptionAlgorithm '<algorithmName>' is not in the correct format. The correct format is algorithm/feedbackMode/NoPadding.
XBCXI	The feedback mode '<mode>' is not supported. Supported feedback modes are CBC, CFB, OFB and ECB.
XBCXJ	The application is using a version of the Java Cryptography Extension (JCE) earlier than 1.2.1. Please upgrade to JCE 1.2.1 and try the operation again.
XBCXK	The given encryption key does not match the encryption key used when creating the database. Please ensure that you are using the correct encryption key and try again.
XBCXL	The verification process for the encryption key was not successful. This could have been caused by an error when accessing the appropriate file to do the verification process. See next exception for details.
XBCXM	The length of the external encryption key must be an even number.
XBCXN	The external encryption key contains one or more illegal characters. Allowed characters for a hexadecimal number are 0-9, a-f and A-F.
XBCXO	Cannot encrypt the database when there is a global transaction in the prepared state.
XBCXP	Cannot re-encrypt the database with a new boot password or an external encryption key when there is a global transaction in the prepared state.
XBCXQ	Cannot configure a read-only database for encryption.
XBCXR	Cannot re-encrypt a read-only database with a new boot password or an external encryption key .
XBCXS	Cannot configure a database for encryption, when database is in the log archive mode.
XBCXT	Cannot re-encrypt a database with a new boot password or an external encryption key, when database is in the log archive mode.
XBCXU	Encryption of an un-encrypted database failed: <failureMessage>
XBCXV	Encryption of an encrypted database with a new key or a new password failed: <failureMessage>
XBCXW	The message digest algorithm '<algorithmName>' is not supported by any of the available cryptography providers. Please install a cryptography provider that supports that algorithm, or specify another algorithm in the derby.authentication.builtin.algorithm property.
XBM01	Startup failed due to an exception. See next exception for details.
XBM02	Startup failed due to missing functionality for <value>. Please ensure your classpath includes the correct Derby software.
XBM05	Startup failed due to missing product version information for <value>.
XBM06	Startup failed. An encrypted database cannot be accessed without the correct boot password.
XBM07	Startup failed. Boot password must be at least 8 bytes long.
XBM08	Could not instantiate <value> StorageFactory class <value>.
XBM0A	The database directory '<directoryName>' exists. However, it does not contain the expected '<servicePropertiesName>' file. Perhaps Derby was brought down in the middle of creating this database. You may want to delete this directory and try creating the database again.
XBM0G	Failed to start encryption engine. Please make sure you are running Java 2 and have downloaded an encryption provider such as jce and put it in your class path.
XBM0H	Directory <directoryName> cannot be created.
XBM0I	Directory <directoryName> cannot be removed.
XBM0J	Directory <directoryName> already exists.
XBM0K	Unknown sub-protocol for database name <databaseName>.
XBM0L	Specified authentication scheme class <className> does implement the authentication interface <interfaceName>.
XBM0M	Error creating instance of authentication scheme class <className>.
XBM0N	JDBC Driver registration with java.sql.DriverManager failed. See next exception for details.
XBM0P	Service provider is read-only. Operation not permitted.
XBM0Q	File <fileName> not found. Please make sure that backup copy is the correct one and it is not corrupted.
XBM0R	Unable to remove File <fileName>.
XBM0S	Unable to rename file '<fileName>' to '<fileName>'
XBM0T	Ambiguous sub-protocol for database name <databaseName>.
XBM0U	No class was registered for identifier <identifierName>.
XBM0V	An exception was thrown while loading class <identifierName> registered for identifier <className>.
XBM0W	An exception was thrown while creating an instance of class <identifierName> registered for identifier <className>.
XBM0X	Supplied territory description '<value>' is invalid, expecting ln[_CO[_variant]] ln=lower-case two-letter ISO-639 language code, CO=upper-case two-letter ISO-3166 country codes, see java.util.Locale.
XBM03	Supplied value '<value>' for collation attribute is invalid, expecting UCS_BASIC or TERRITORY_BASED.
XBM04	Collator support not available from the JVM for the database's locale '<value>'.
XBM0Y	Backup database directory <directoryName> not found. Please make sure that the specified backup path is right.
XBM0Z	Unable to copy file '<fileName>' to '<fileName>'. Please make sure that there is enough space and permissions are correct.
XCL01	Result set does not return rows. Operation <operationName> not permitted.
XCL05	Activation closed, operation <operationName> not permitted.
XCL07	Cursor '<cursorName>' is closed. Verify that autocommit is OFF.
XCL08	Cursor '<cursorName>' is not on a row.
XCL09	An Activation was passed to the '<methodName>' method that does not match the PreparedStatement.
XCL10	A PreparedStatement has been recompiled and the parameters have changed. If you are using JDBC you must prepare the statement again.
XCL12	An attempt was made to put a data value of type '<datatypeName>' into a data value of type '<datatypeName>'.
XCL13	The parameter position '<parameterPosition>' is out of range. The number of parameters for this prepared statement is '<number>'.
XCL14	The column position '<columnPosition>' is out of range. The number of columns for this ResultSet is '<number>'.
XCL15	A ClassCastException occurred when calling the compareTo() method on an object '<object>'. The parameter to compareTo() is of class '<className>'.
XCL16	ResultSet not open. Operation '<operation>' not permitted. Verify that autocommit is OFF.
XCL18	Stream or LOB value cannot be retrieved more than once
XCL19	Missing row in table '<tableName>' for key '<key>'.
XCL20	Catalogs at version level '<versionNumber>' cannot be upgraded to version level '<versionNumber>'.
XCL21	You are trying to execute a Data Definition statement (CREATE, DROP, or ALTER) while preparing a different statement. This is not allowed. It can happen if you execute a Data Definition statement from within a static initializer of a Java class that is being used from within a SQL statement.
XCL22	Parameter <parameterName> cannot be registered as an OUT parameter because it is an IN parameter.
XCL23	SQL type number '<type>' is not a supported type by registerOutParameter().
XCL24	Parameter <parameterName> appears to be an output parameter, but it has not been so designated by registerOutParameter(). If it is not an output parameter, then it has to be set to type <type>.
XCL25	Parameter <parameterName> cannot be registered to be of type <type> because it maps to type <type> and they are incompatible.
XCL26	Parameter <parameterName> is not an output parameter.
XCL27	Return output parameters cannot be set.
XCL30	An IOException was thrown when reading a '<value>' from an InputStream.
XCL31	Statement closed.
XCL33	The table cannot be defined as a dependent of table <tableName> because of delete rule restrictions. (The relationship is self-referencing and a self-referencing relationship already exists with the SET NULL delete rule.)
XCL34	The table cannot be defined as a dependent of table <tableName> because of delete rule restrictions. (The relationship forms a cycle of two or more tables that cause the table to be delete-connected to itself (all other delete rules in the cycle would be CASCADE)).
XCL35	The table cannot be defined as a dependent of table <tableName> because of delete rule restrictions. (The relationship causes the table to be delete-connected to the indicated table through multiple relationships and the delete rule of the existing relationship is SET NULL.).
XCL36	The delete rule of foreign key must be <value>. (The referential constraint is self-referencing and an existing self-referencing constraint has the indicated delete rule (NO ACTION, RESTRICT or CASCADE).)
XCL37	The delete rule of foreign key must be <value>. (The referential constraint is self-referencing and the table is dependent in a relationship with a delete rule of CASCADE.)
XCL38	the delete rule of foreign key must be <ruleName>. (The relationship would cause the table to be delete-connected to the same table through multiple relationships and such relationships must have the same delete rule (NO ACTION, RESTRICT or CASCADE).)
XCL39	The delete rule of foreign key cannot be CASCADE. (A self-referencing constraint exists with a delete rule of SET NULL, NO ACTION or RESTRICT.)
XCL40	The delete rule of foreign key cannot be CASCADE. (The relationship would form a cycle that would cause a table to be delete-connected to itself. One of the existing delete rules in the cycle is not CASCADE, so this relationship may be definable if the delete rule is not CASCADE.)
XCL41	the delete rule of foreign key can not be CASCADE. (The relationship would cause another table to be delete-connected to the same table through multiple paths with different delete rules or with delete rule equal to SET NULL.)
XCL42	CASCADE
XCL43	SET NULL
XCL44	RESTRICT
XCL45	NO ACTION
XCL46	SET DEFAULT
XCL47	Use of '<value>' requires database to be upgraded from version <versionNumber> to version <versionNumber> or later.
XCL48	TRUNCATE TABLE is not permitted on '<value>' because unique/primary key constraints on this table are referenced by enabled foreign key constraints from other tables.
XCL49	TRUNCATE TABLE is not permitted on '<value>' because it has an enabled DELETE trigger (<value>).
XCL50	Upgrading the database from a previous version is not supported. The database being accessed is at version level '<versionNumber>', this software is at version level '<versionNumber>'.
XCL51	The requested function can not reference tables in SESSION schema.
XCL52	The statement has been cancelled or timed out.
XCL53	Stream is closed
XCL01	Result set does not return rows. Operation <operationName> not permitted.
XCL05	Activation closed, operation <operationName> not permitted.
XCL07	Cursor '<cursorName>' is closed. Verify that autocommit is OFF.
XCL08	Cursor '<cursorName>' is not on a row.
XCL09	An Activation was passed to the '<methodName>' method that does not match the PreparedStatement.
XCL10	A PreparedStatement has been recompiled and the parameters have changed. If you are using JDBC you must prepare the statement again.
XCL12	An attempt was made to put a data value of type '<datatypeName>' into a data value of type '<datatypeName>'.
XCL13	The parameter position '<parameterPosition>' is out of range. The number of parameters for this prepared statement is '<number>'.
XCL14	The column position '<columnPosition>' is out of range. The number of columns for this ResultSet is '<number>'.
XCL15	A ClassCastException occurred when calling the compareTo() method on an object '<object>'. The parameter to compareTo() is of class '<className>'.
XCL16	ResultSet not open. Operation '<operation>' not permitted. Verify that autocommit is OFF.
XCL18	Stream or LOB value cannot be retrieved more than once
XCL19	Missing row in table '<tableName>' for key '<key>'.
XCL20	Catalogs at version level '<versionNumber>' cannot be upgraded to version level '<versionNumber>'.
XCL21	You are trying to execute a Data Definition statement (CREATE, DROP, or ALTER) while preparing a different statement. This is not allowed. It can happen if you execute a Data Definition statement from within a static initializer of a Java class that is being used from within a SQL statement.
XCL22	Parameter <parameterName> cannot be registered as an OUT parameter because it is an IN parameter.
XCL23	SQL type number '<type>' is not a supported type by registerOutParameter().
XCL24	Parameter <parameterName> appears to be an output parameter, but it has not been so designated by registerOutParameter(). If it is not an output parameter, then it has to be set to type <type>.
XCL25	Parameter <parameterName> cannot be registered to be of type <type> because it maps to type <type> and they are incompatible.
XCL26	Parameter <parameterName> is not an output parameter.
XCL27	Return output parameters cannot be set.
XCL30	An IOException was thrown when reading a '<value>' from an InputStream.
XCL31	Statement closed.
XCL33	The table cannot be defined as a dependent of table <tableName> because of delete rule restrictions. (The relationship is self-referencing and a self-referencing relationship already exists with the SET NULL delete rule.)
XCL34	The table cannot be defined as a dependent of table <tableName> because of delete rule restrictions. (The relationship forms a cycle of two or more tables that cause the table to be delete-connected to itself (all other delete rules in the cycle would be CASCADE)).
XCL35	The table cannot be defined as a dependent of table <tableName> because of delete rule restrictions. (The relationship causes the table to be delete-connected to the indicated table through multiple relationships and the delete rule of the existing relationship is SET NULL.).
XCL36	The delete rule of foreign key must be <value>. (The referential constraint is self-referencing and an existing self-referencing constraint has the indicated delete rule (NO ACTION, RESTRICT or CASCADE).)
XCL37	The delete rule of foreign key must be <value>. (The referential constraint is self-referencing and the table is dependent in a relationship with a delete rule of CASCADE.)
XCL38	the delete rule of foreign key must be <ruleName>. (The relationship would cause the table to be delete-connected to the same table through multiple relationships and such relationships must have the same delete rule (NO ACTION, RESTRICT or CASCADE).)
XCL39	The delete rule of foreign key cannot be CASCADE. (A self-referencing constraint exists with a delete rule of SET NULL, NO ACTION or RESTRICT.)
XCL40	The delete rule of foreign key cannot be CASCADE. (The relationship would form a cycle that would cause a table to be delete-connected to itself. One of the existing delete rules in the cycle is not CASCADE, so this relationship may be definable if the delete rule is not CASCADE.)
XCL41	the delete rule of foreign key can not be CASCADE. (The relationship would cause another table to be delete-connected to the same table through multiple paths with different delete rules or with delete rule equal to SET NULL.)
XCL42	CASCADE
XCL43	SET NULL
XCL44	RESTRICT
XCL45	NO ACTION
XCL46	SET DEFAULT
XCL47	Use of '<value>' requires database to be upgraded from version <versionNumber> to version <versionNumber> or later.
XCL48	TRUNCATE TABLE is not permitted on '<value>' because unique/primary key constraints on this table are referenced by enabled foreign key constraints from other tables.
XCL49	TRUNCATE TABLE is not permitted on '<value>' because it has an enabled DELETE trigger (<value>).
XCL50	Upgrading the database from a previous version is not supported. The database being accessed is at version level '<versionNumber>', this software is at version level '<versionNumber>'.
XCL51	The requested function can not reference tables in SESSION schema.
XCL52	The statement has been cancelled or timed out.
XCL53	Stream is closed
XCW00	Unsupported upgrade from '<value>' to '<value>'.
XCXA0	Invalid identifier.
XCXB0	Invalid database classpath: '<classpath>'.
XCXC0	Invalid id list.
XCXE0	You are trying to do an operation that uses the territory of the database, but the database does not have a territory.
XCY00	Invalid value for property '<value>'='<value>'.
XCY02	The requested property change is not supported '<value>'='<value>'.
XCY03	Required property '<propertyName>' has not been set.
XCY04	Invalid syntax for optimizer overrides. The syntax should be -- DERBY-PROPERTIES propertyName = value [, propertyName = value]*
XCZ00	Unknown permission '<permissionName>'.
XCZ01	Unknown user '<authorizationID>'.
XCZ02	Invalid parameter '<value>'='<value>'.
XD003	Unable to restore dependency from disk. DependableFinder = '<value>'. Further information: '<value>'.
XD004	Unable to store dependencies.
XIE01	Connection was null.
XIE03	Data found on line <lineNumber> for column <columnName> after the stop delimiter.
XIE04	Data file not found: <fileName>
XIE05	Data file cannot be null.
XIE06	Entity name was null.
XIE07	Field and record separators cannot be substrings of each other.
XIE08	There is no column named: <columnName>.
XIE09	The total number of columns in the row is: <number>.
XIE0B	Column '<columnName>' in the table is of type <type>, it is not supported by the import/export feature.
XIE0D	Cannot find the record separator on line <lineNumber>.
XIE0E	Read endOfFile at unexpected place on line <lineNumber>.
XIE0I	An IOException occurred while writing data to the file.
XIE0J	A delimiter is not valid or is used more than once.
XIE0K	The period was specified as a character string delimiter.
XIE0M	Table '<tableName>' does not exist.
XIE0N	An invalid hexadecimal string '<hexString>' detected in the import file.
XIE0P	Lob data file <fileName> referenced in the import file not found.
XIE0Q	Lob data file name cannot be null.
XIE0R	Import error on line <lineNumber> of file <fileName>: <details>
XIE0S	The export operation was not performed, because the specified output file (<fileName>) already exists. Export processing will not overwrite an existing file, even if the process has permissions to write to that file, due to security concerns, and to avoid accidental file damage. Please either change the output file name in the export procedure arguments to specify a file which does not exist, or delete the existing file, then retry the export operation.
XIE0T	The export operation was not performed, because the specified large object auxiliary file (<fileName>) already exists. Export processing will not overwrite an existing file, even if the process has permissions to write to that file, due to security concerns, and to avoid accidental file damage. Please either change the large object auxiliary file name in the export procedure arguments to specify a file which does not exist, or delete the existing file, then retry the export operation.
XJ004	Database '<databaseName>' not found.
XJ008	Cannot rollback or release a savepoint when in auto-commit mode.
XJ009	Use of CallableStatement required for stored procedure call or use of output parameters: <value>
XJ010	Cannot issue savepoint when autoCommit is on.
XJ011	Cannot pass null for savepoint name.
XJ012	'<value>' already closed.
XJ013	No ID for named savepoints.
XJ014	No name for un-named savepoints.
XJ015	Derby system shutdown.
XJ016	Method '<methodName>' not allowed on prepared statement.
XJ017	No savepoint command allowed inside the trigger code.
XJ018	Column name cannot be null.
XJ020	Object type not convertible to TYPE '<typeName>', invalid java.sql.Types value, or object was null.
XJ021	Type is not supported.
XJ022	Unable to set stream: '<name>'.
XJ023	Input stream did not have exact amount of data as the requested length.
XJ025	Input stream cannot have negative length.
XJ028	The URL '<urlValue>' is not properly formed.
XJ030	Cannot set AUTOCOMMIT ON when in a nested connection.
XJ040	Failed to start database '<databaseName>' with class loader <classLoader>, see the next exception for details.
XJ041	Failed to create database '<databaseName>', see the next exception for details.
XJ042	'<value>' is not a valid value for property '<propertyName>'.
XJ044	'<value>' is an invalid scale.
XJ045	Invalid or (currently) unsupported isolation level, '<levelName>', passed to Connection.setTransactionIsolation(). The currently supported values are java.sql.Connection.TRANSACTION_SERIALIZABLE, java.sql.Connection.TRANSACTION_REPEATABLE_READ, java.sql.Connection.TRANSACTION_READ_COMMITTED, and java.sql.Connection.TRANSACTION_READ_UNCOMMITTED.
XJ048	Conflicting boot attributes specified: <attributes>
XJ049	Conflicting create attributes specified.
XJ04B	Batch cannot contain a command that attempts to return a result set.
XJ04C	CallableStatement batch cannot contain output parameters.
XJ056	Cannot set AUTOCOMMIT ON when in an XA connection.
XJ057	Cannot commit a global transaction using the Connection, commit processing must go thru XAResource interface.
XJ058	Cannot rollback a global transaction using the Connection, commit processing must go thru XAResource interface.
XJ059	Cannot close a connection while a global transaction is still active.
XJ05B	JDBC attribute '<attributeName>' has an invalid value '<value>', valid values are '<value>'.
XJ05C	Cannot set holdability ResultSet.HOLD_CURSORS_OVER_COMMIT for a global transaction.
XJ061	The '<methodName>' method is only allowed on scroll cursors.
XJ062	Invalid parameter value '<value>' for ResultSet.setFetchSize(int rows).
XJ063	Invalid parameter value '<value>' for Statement.setMaxRows(int maxRows). Parameter value must be >= 0.
XJ064	Invalid parameter value '<value>' for setFetchDirection(int direction).
XJ065	Invalid parameter value '<value>' for Statement.setFetchSize(int rows).
XJ066	Invalid parameter value '<value>' for Statement.setMaxFieldSize(int max).
XJ067	SQL text pointer is null.
XJ068	Only executeBatch and clearBatch allowed in the middle of a batch.
XJ069	No SetXXX methods allowed in case of USING execute statement.
XJ070	Negative or zero position argument '<argument>' passed in a Blob or Clob method.
XJ071	Negative length argument '<argument>' passed in a BLOB or CLOB method.
XJ072	Null pattern or searchStr passed in to a BLOB or CLOB position method.
XJ073	The data in this BLOB or CLOB is no longer available. The BLOB/CLOB's transaction may be committed, its connection closed or it has been freed.
